	id	pid	ms_subclass	ms_zoning	lot_area	street	lot_shape	land_contour	utilities	lot_config	land_slope	neighborhood	condition_1	condition_2	bldg_type	house_style	overall_qual	overall_cond	year_built	year_remod/add	roof_style	roof_matl	exterior_1st	exterior_2nd	mas_vnr_type	mas_vnr_area	exter_qual	exter_cond	foundation	bsmtfin_type_1	total_bsmt_sf	heating	heating_qc	central_air	electrical	1st_flr_sf	2nd_flr_sf	low_qual_fin_sf	gr_liv_area	bsmt_full_bath	bsmt_half_bath	full_bath	half_bath	bedroom_abvgr	kitchen_abvgr	kitchen_qual	totrms_abvgrd	functional	fireplaces	garage_type	garage_area	garage_qual	paved_drive	wood_deck_sf	open_porch_sf	enclosed_porch	3ssn_porch	screen_porch	pool_area	misc_val	mo_sold	yr_sold	sale_type	saleprice
351	762	904100190	20	RL	4280	Pave	IR1	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	4	9	1946	2001	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	Gd	CBlock	1	560.0	GasA	Ex	Y	FuseA	704	0	0	704	0.0	1.0	1	0	2	1	Fa	4	Typ	0	CarPort	220.0	3	Y	0	0	24	0	0	0	0	9	2009	WD 	88750
352	151	535302200	20	RL	10895	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1955	1955	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	Gd	CBlock	3	972.0	GasA	TA	Y	SBrkr	972	0	0	972	0.0	0.0	1	0	3	1	TA	5	Typ	0	Attchd	305.0	3	Y	0	0	205	0	0	0	0	6	2010	WD 	122500
353	158	535353190	50	RL	17503	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Artery	Norm	1Fam	1.5Fin	6	5	1948	1950	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	CBlock	1	912.0	GasA	TA	Y	SBrkr	912	546	0	1458	0.0	1.0	1	0	3	1	TA	6	Typ	1	Attchd	330.0	3	Y	192	0	0	0	0	0	0	1	2010	WD 	97500
354	2572	535151080	20	RL	9723	Pave	IR1	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	7	1963	1963	Hip	CompShg	MetalSd	MetalSd	BrkFace	332.0	TA	TA	CBlock	1	1008.0	GasA	TA	Y	SBrkr	1008	0	0	1008	0.0	0.0	1	0	2	1	TA	5	Typ	0	Attchd	430.0	3	Y	0	0	0	0	0	0	0	10	2006	WD 	135000
355	1686	528102090	20	RL	11694	Pave	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	1Story	9	5	2007	2007	Hip	CompShg	CemntBd	CmentBd	BrkFace	452.0	Ex	TA	PConc	6	1822.0	GasA	Ex	Y	SBrkr	1828	0	0	1828	0.0	0.0	2	0	3	1	Gd	9	Typ	1	Attchd	774.0	3	Y	0	108	0	0	260	0	0	7	2007	New	314813
356	943	911103050	50	C (all)	8470	Pave	IR1	Lvl	AllPub	Corner	Gtl	IDOTRR	Feedr	Feedr	1Fam	1.5Fin	3	2	1915	1982	Hip	CompShg	Plywood	Plywood	None	0.0	Fa	Fa	CBlock	1	1013.0	GasA	TA	N	SBrkr	1013	0	513	1526	0.0	0.0	1	0	2	1	Fa	6	Typ	0	none	0.0	0	N	0	0	156	0	0	0	0	10	2009	ConLD	85000
357	735	903226170	50	RM	6000	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	1.5Fin	6	9	1937	2000	Gable	CompShg	MetalSd	MetalSd	None	0.0	Gd	TA	BrkTil	1	698.0	GasA	TA	Y	SBrkr	786	390	0	1176	0.0	0.0	1	0	2	1	TA	4	Typ	0	Detchd	624.0	3	N	210	0	0	0	0	0	0	7	2009	WD 	134900
358	2741	905451410	20	RL	10519	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	1Story	5	8	1955	1999	Hip	CompShg	MetalSd	MetalSd	Stone	164.0	TA	TA	CBlock	1	1057.0	GasA	Gd	Y	SBrkr	1057	0	0	1057	0.0	1.0	1	0	3	1	Gd	6	Typ	0	Attchd	288.0	3	Y	0	0	0	0	0	0	0	3	2006	WD 	137000
359	1106	528363110	20	RL	10437	Pave	IR1	Lvl	AllPub	Inside	Gtl	NoRidge	Norm	Norm	1Fam	1Story	8	6	1995	1995	Hip	CompShg	MetalSd	MetalSd	BrkFace	660.0	Gd	Gd	PConc	6	2109.0	GasA	Ex	Y	SBrkr	2113	0	0	2113	1.0	0.0	2	1	2	1	Gd	7	Typ	1	Attchd	839.0	3	Y	236	46	0	0	0	0	0	8	2008	WD 	350000
360	2375	527452290	20	RL	7514	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1967	1975	Hip	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	5	943.0	GasA	TA	Y	SBrkr	1387	0	0	1387	1.0	0.0	1	0	3	1	TA	6	Typ	1	Attchd	300.0	3	Y	0	0	240	0	0	0	0	9	2006	WD 	145000
361	1701	528118040	60	RL	13654	Pave	IR1	Lvl	AllPub	CulDSac	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2005	2006	Gable	CompShg	MetalSd	MetalSd	BrkFace	365.0	Gd	TA	PConc	1	1704.0	GasA	Ex	Y	SBrkr	1722	1036	0	2758	0.0	0.0	2	1	4	1	Ex	9	Typ	1	BuiltIn	814.0	3	Y	282	55	0	0	0	0	0	5	2007	WD 	418000
362	2657	902207110	30	RM	5747	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	3	4	1920	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	PConc	1	798.0	GasA	Gd	Y	SBrkr	840	0	0	840	0.0	0.0	1	0	2	1	Fa	5	Typ	0	Detchd	250.0	3	N	112	0	0	0	0	0	0	6	2006	WD 	64000
363	907	909129100	50	RH	4500	Pave	IR2	Bnk	AllPub	Inside	Gtl	SWISU	Norm	Norm	1Fam	1.5Fin	5	5	1932	2000	Gable	CompShg	VinylSd	Stucco	None	0.0	TA	TA	BrkTil	3	793.0	GasA	Ex	Y	SBrkr	848	672	0	1520	0.0	0.0	1	0	3	1	TA	6	Typ	0	Detchd	281.0	3	Y	0	0	56	0	0	0	0	7	2009	WD 	159434
364	1777	528427100	20	RL	11830	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Feedr	Norm	1Fam	1Story	8	5	2007	2007	Gable	CompShg	VinylSd	VinylSd	BrkFace	164.0	Gd	TA	PConc	6	1542.0	GasA	Ex	Y	SBrkr	1542	0	0	1542	1.0	0.0	2	0	3	1	Gd	6	Typ	1	Attchd	852.0	3	Y	168	110	0	0	0	0	0	7	2007	New	260261
365	164	535454070	50	RL	8520	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Artery	Norm	1Fam	1.5Fin	5	4	1952	1952	Gable	CompShg	BrkFace	Wd Sdng	None	0.0	TA	Fa	CBlock	3	910.0	GasA	Fa	Y	SBrkr	910	475	0	1385	0.0	0.0	2	0	4	1	TA	6	Typ	0	Detchd	720.0	3	Y	0	0	0	0	0	0	0	6	2010	WD 	166000
366	1973	535478040	85	RL	6760	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	SFoyer	5	5	1962	1962	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	5	896.0	GasA	TA	Y	SBrkr	936	0	0	936	1.0	0.0	1	0	3	1	TA	6	Typ	1	Attchd	288.0	3	Y	24	90	160	0	0	0	0	10	2007	WD 	130000
367	2857	909256020	50	RL	6191	Pave	Reg	Lvl	AllPub	Corner	Gtl	SWISU	Norm	Norm	1Fam	1.5Fin	5	4	1941	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	2	824.0	GasA	TA	N	SBrkr	824	464	0	1288	0.0	0.0	1	0	4	1	TA	6	Typ	0	Detchd	240.0	3	Y	0	0	0	0	0	0	0	11	2006	WD 	112000
368	1208	534400030	20	RL	8700	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1963	1963	Hip	CompShg	MetalSd	MetalSd	BrkFace	148.0	TA	Gd	CBlock	5	1120.0	GasA	Gd	Y	SBrkr	1128	0	0	1128	1.0	0.0	2	0	3	1	TA	6	Typ	0	Attchd	525.0	3	Y	192	20	123	0	0	0	0	12	2008	WD 	155000
369	319	916386090	60	RL	12003	Pave	Reg	Lvl	AllPub	Corner	Gtl	Timber	Norm	Norm	1Fam	2Story	8	5	2009	2010	Gable	CompShg	VinylSd	VinylSd	BrkFace	84.0	Gd	TA	PConc	1	774.0	GasA	Ex	Y	SBrkr	774	1194	0	1968	0.0	0.0	2	1	4	1	Ex	8	Typ	1	BuiltIn	680.0	3	Y	0	75	0	0	0	0	0	5	2010	New	269500
370	2567	535103070	80	RL	12700	Pave	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	SLvl	6	5	1964	1964	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	5	1246.0	GasA	TA	Y	SBrkr	1246	0	0	1246	1.0	0.0	1	0	3	1	TA	6	Typ	2	Attchd	441.0	3	Y	0	69	0	0	0	0	0	11	2006	WD 	172000
371	2222	909425270	70	RL	13125	Pave	Reg	Lvl	AllPub	Inside	Gtl	Crawfor	Norm	Norm	1Fam	2Story	7	6	1940	1984	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	4	800.0	GasA	TA	Y	SBrkr	960	780	0	1740	0.0	0.0	1	1	3	1	TA	6	Typ	2	Attchd	240.0	3	Y	0	0	0	0	0	0	0	7	2007	CWD	219500
372	2493	532376250	20	RL	8638	Pave	IR1	Lvl	AllPub	Inside	Gtl	Sawyer	RRAe	Norm	1Fam	1Story	5	6	1963	1963	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	PConc	5	925.0	GasA	Gd	Y	SBrkr	925	0	0	925	1.0	0.0	1	0	2	1	TA	5	Typ	0	Detchd	484.0	3	Y	203	74	0	0	0	0	0	10	2006	WD 	133500
373	1757	528280150	80	RL	9967	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	SLvl	7	5	2000	2000	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	1	384.0	GasA	Ex	Y	SBrkr	774	656	0	1430	0.0	0.0	2	1	3	1	TA	8	Typ	1	BuiltIn	400.0	3	Y	100	0	0	0	0	0	0	12	2007	WD 	170000
374	184	902305110	70	RM	9600	Pave	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	1Fam	2Story	8	9	1900	2003	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	Gd	Gd	BrkTil	1	930.0	GasW	TA	N	SBrkr	930	636	0	1566	0.0	0.0	2	0	3	1	Gd	7	Typ	0	Detchd	288.0	3	Y	54	228	246	0	0	0	0	4	2010	WD 	150000
375	1248	535302140	20	RL	12774	Pave	Reg	Lvl	AllPub	Inside	Sev	NAmes	Norm	Norm	1Fam	1Story	5	5	1953	1953	Hip	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	PConc	4	984.0	GasW	TA	N	SBrkr	950	0	0	950	0.0	0.0	1	0	2	1	TA	5	Typ	0	Detchd	400.0	3	Y	0	32	0	0	0	0	0	7	2008	WD 	130000
376	2574	535152070	80	RL	8163	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	SLvl	5	6	1959	1959	Gable	CompShg	HdBoard	HdBoard	BrkFace	128.0	TA	Gd	CBlock	5	1144.0	GasA	TA	Y	SBrkr	1144	0	0	1144	1.0	0.0	1	0	3	1	TA	6	Typ	1	Attchd	796.0	3	Y	86	0	0	0	0	0	0	3	2006	WD 	143000
377	1215	534403260	20	RL	9900	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1961	1961	Gable	CompShg	Plywood	Plywood	None	0.0	TA	Gd	CBlock	1	1114.0	GasA	TA	Y	SBrkr	1114	0	0	1114	1.0	0.0	1	0	3	1	TA	5	Typ	0	Attchd	451.0	3	Y	0	0	0	0	164	0	0	5	2008	COD	140000
378	1614	526355170	20	RL	13651	Pave	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	7	6	1973	1973	Gable	CompShg	Plywood	Plywood	BrkFace	1115.0	TA	Gd	CBlock	5	2223.0	GasA	Ex	Y	SBrkr	2223	0	0	2223	1.0	0.0	2	0	3	1	TA	8	Typ	2	Attchd	516.0	3	Y	300	0	0	0	0	0	0	2	2007	WD 	244000
379	2039	903458020	75	RM	7200	Pave	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	1Fam	2.5Unf	5	7	1920	1996	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	BrkTil	1	530.0	GasA	TA	N	SBrkr	581	530	0	1111	0.0	0.0	1	0	3	1	Fa	6	Typ	0	Detchd	288.0	3	N	0	0	144	0	0	0	0	3	2007	WD 	101000
380	2669	902406030	20	RM	9750	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	1Fam	1Story	5	5	1958	1958	Hip	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	1	960.0	GasA	Ex	Y	SBrkr	960	0	0	960	0.0	0.0	1	0	3	1	TA	5	Typ	0	Detchd	624.0	3	Y	0	0	0	0	0	0	4500	7	2006	WD 	125000
381	1005	527162180	60	RL	11184	Pave	IR1	Lvl	AllPub	Corner	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	1998	1998	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	1	932.0	GasA	Gd	Y	SBrkr	932	701	0	1633	0.0	0.0	2	1	3	1	TA	7	Typ	1	Attchd	460.0	3	Y	0	39	0	0	0	0	0	4	2008	WD 	183000
382	753	903430060	75	RM	5520	Pave	Reg	Lvl	AllPub	Corner	Gtl	OldTown	Norm	Norm	1Fam	2.5Fin	6	6	1912	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	1	755.0	GasA	Ex	Y	SBrkr	929	929	371	2229	0.0	0.0	1	0	5	1	TA	8	Typ	0	none	0.0	0	Y	0	198	30	0	0	0	0	7	2009	WD 	104000
383	1275	535455060	45	RL	6390	Pave	Reg	Lvl	AllPub	Corner	Gtl	NAmes	Feedr	Norm	1Fam	1.5Unf	6	7	1954	1954	Gable	CompShg	MetalSd	MetalSd	None	0.0	TA	TA	CBlock	1	936.0	GasA	TA	Y	FuseA	984	0	0	984	1.0	0.0	1	0	2	1	TA	4	Typ	0	Detchd	280.0	3	Y	0	0	0	0	0	0	0	6	2008	WD 	112500
384	2350	527355280	20	RL	10240	Pave	Reg	Lvl	AllPub	Inside	Gtl	NWAmes	Norm	Norm	1Fam	1Story	6	6	1980	1980	Gable	CompShg	Plywood	Plywood	BrkFace	157.0	TA	Gd	CBlock	4	1686.0	GasA	TA	Y	SBrkr	1686	0	0	1686	1.0	0.0	2	0	3	1	TA	7	Typ	1	Attchd	612.0	3	Y	384	131	0	0	0	0	0	5	2006	WD 	207500
385	2762	906394040	20	RL	9316	Pave	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	7	5	2005	2005	Gable	CompShg	VinylSd	VinylSd	BrkFace	140.0	Gd	TA	PConc	6	1614.0	GasA	Ex	Y	SBrkr	1614	0	0	1614	0.0	0.0	2	0	3	1	Gd	7	Typ	1	Attchd	576.0	3	Y	100	45	0	0	0	0	0	3	2006	WD 	225000
386	2788	907227090	20	RL	7200	Pave	Reg	Low	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	5	8	1972	1972	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	CBlock	4	864.0	GasA	Ex	Y	SBrkr	864	0	0	864	0.0	0.0	1	0	3	1	TA	5	Typ	0	Detchd	297.0	3	Y	0	0	0	0	0	0	0	3	2006	WD 	119900
387	2384	528112010	20	RL	12228	Pave	Reg	Lvl	AllPub	Corner	Gtl	NridgHt	Norm	Norm	1Fam	1Story	7	5	2006	2006	Hip	CompShg	VinylSd	VinylSd	Stone	206.0	Gd	TA	PConc	1	1721.0	GasA	Ex	Y	SBrkr	1740	0	0	1740	0.0	0.0	2	0	4	1	Gd	8	Typ	0	Attchd	874.0	3	Y	0	43	0	0	0	0	0	9	2006	New	293000
388	2716	905107240	20	RL	10335	Pave	IR1	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	6	1968	1993	Gable	CompShg	Plywood	Plywood	None	0.0	TA	TA	CBlock	3	1461.0	GasA	Gd	Y	SBrkr	1721	0	0	1721	0.0	0.0	2	1	3	1	TA	7	Min1	1	Attchd	440.0	3	Y	0	96	180	0	0	0	0	7	2006	WD 	180000
389	313	914478045	80	RL	12328	Pave	IR1	Lvl	AllPub	Inside	Gtl	Mitchel	Norm	Norm	1Fam	SLvl	6	5	1976	1976	Gable	CompShg	HdBoard	HdBoard	BrkFace	335.0	TA	TA	CBlock	6	1012.0	GasA	TA	Y	SBrkr	1034	0	0	1034	1.0	0.0	1	0	3	1	TA	6	Typ	0	Attchd	888.0	3	Y	0	0	0	0	0	0	0	5	2010	WD 	169900
390	84	532351140	90	RM	8930	Pave	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	RRAe	Norm	Duplex	1.5Fin	6	5	1978	1978	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	Slab	0	0.0	GasA	TA	Y	SBrkr	1318	584	0	1902	0.0	0.0	2	0	4	2	TA	8	Typ	0	Attchd	539.0	3	Y	0	0	0	0	0	0	0	4	2010	WD 	112000
391	81	531453010	20	RL	9672	Pave	Reg	Lvl	AllPub	Corner	Gtl	SawyerW	Norm	Norm	1Fam	1Story	6	5	1984	1985	Hip	CompShg	HdBoard	Plywood	None	0.0	TA	TA	PConc	6	1040.0	GasA	TA	Y	SBrkr	1097	0	0	1097	0.0	0.0	2	0	3	1	TA	6	Typ	0	Attchd	480.0	3	Y	0	0	0	0	0	0	0	5	2010	WD 	152000
392	2389	528118110	60	RL	13975	Pave	IR1	Lvl	AllPub	Corner	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2005	2006	Hip	CompShg	VinylSd	VinylSd	BrkFace	525.0	Gd	TA	PConc	1	1090.0	GasA	Ex	Y	SBrkr	1117	1089	0	2206	0.0	0.0	2	1	4	1	Ex	10	Typ	1	BuiltIn	670.0	3	Y	148	95	0	0	0	0	0	8	2006	New	300000
393	280	908152080	80	RL	7819	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	1Fam	SLvl	6	5	1976	1976	Gable	CompShg	Plywood	Plywood	None	0.0	TA	TA	CBlock	5	1029.0	GasA	TA	Y	SBrkr	1117	0	0	1117	1.0	0.0	1	0	3	1	TA	6	Typ	1	Detchd	672.0	3	Y	144	0	0	0	0	0	0	3	2010	WD 	107000
394	190	902402250	190	RM	11340	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	2fmCon	2Story	4	6	1885	1950	Gable	CompShg	VinylSd	AsbShng	None	0.0	TA	TA	PConc	1	777.0	GasA	Gd	Y	SBrkr	1246	1044	0	2290	0.0	0.0	2	0	4	2	TA	11	Typ	0	Detchd	560.0	3	N	0	0	114	0	0	0	0	4	2010	WD 	122500
395	2371	527451450	160	RM	1680	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrDale	Norm	Norm	Twnhs	2Story	6	5	1972	1972	Gable	CompShg	HdBoard	HdBoard	BrkFace	504.0	TA	TA	CBlock	5	483.0	GasA	TA	Y	SBrkr	483	465	0	948	0.0	0.0	1	1	2	1	TA	5	Typ	0	Detchd	264.0	3	Y	0	0	0	0	0	0	0	7	2006	WD 	89000
396	213	904350045	50	RL	6001	Pave	IR1	Bnk	AllPub	Inside	Mod	SWISU	Norm	Norm	1Fam	1.5Fin	6	5	1940	1950	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	CBlock	2	600.0	GasA	Ex	N	SBrkr	600	319	0	919	0.0	0.0	1	0	3	1	TA	5	Typ	0	Detchd	231.0	3	Y	0	0	45	0	0	0	0	3	2010	WD 	95000
397	1864	534125120	20	RL	11700	Pave	Reg	Lvl	AllPub	Inside	Gtl	NWAmes	RRAn	Norm	1Fam	1Story	6	6	1968	1968	Gable	CompShg	MetalSd	MetalSd	BrkFace	41.0	TA	TA	CBlock	1	912.0	GasA	Ex	Y	SBrkr	1152	0	0	1152	1.0	0.0	1	1	3	1	TA	7	Typ	0	Attchd	412.0	3	Y	0	126	0	0	0	0	0	9	2007	CWD	143450
398	37	528108120	60	RL	12858	Pave	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	9	5	2009	2010	Gable	CompShg	VinylSd	VinylSd	Stone	162.0	Ex	TA	PConc	1	1590.0	GasA	Ex	Y	SBrkr	1627	707	0	2334	0.0	0.0	2	1	3	1	Ex	10	Typ	1	Attchd	751.0	3	Y	144	133	0	0	0	0	0	1	2010	New	376162
399	146	535175070	20	RL	9300	Pave	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Feedr	Norm	1Fam	1Story	5	5	1960	1960	Gable	CompShg	MetalSd	HdBoard	BrkFace	324.0	TA	TA	CBlock	3	1268.0	GasA	TA	Y	SBrkr	1264	0	0	1264	1.0	0.0	1	0	3	1	TA	6	Typ	2	Attchd	461.0	3	Y	0	0	0	0	143	0	0	4	2010	WD 	167500
400	809	906226080	90	RL	7018	Pave	Reg	Bnk	AllPub	Inside	Gtl	SawyerW	Feedr	Norm	Duplex	SFoyer	5	5	1979	1979	Gable	CompShg	Plywood	Plywood	Stone	275.0	TA	TA	CBlock	6	1086.0	GasA	TA	Y	SBrkr	1224	0	0	1224	2.0	0.0	0	2	2	2	TA	6	Typ	2	Detchd	528.0	3	Y	120	0	0	0	0	0	0	6	2009	WD 	153337
401	767	904351200	70	RH	6629	Pave	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Artery	Norm	1Fam	2Story	6	6	1925	1950	Gambrel	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	Gd	BrkTil	4	672.0	GasA	TA	N	SBrkr	697	672	0	1369	1.0	0.0	2	0	3	1	TA	6	Typ	0	Detchd	300.0	3	Y	147	0	0	0	0	0	0	7	2009	WD 	103600
402	262	907200340	20	RL	10650	Pave	Reg	Lvl	AllPub	Corner	Gtl	CollgCr	Norm	Norm	1Fam	1Story	5	6	1976	1976	Gable	CompShg	HdBoard	HdBoard	None	0.0	TA	TA	CBlock	2	894.0	GasA	TA	Y	SBrkr	894	0	0	894	1.0	0.0	1	0	3	1	TA	5	Typ	0	Attchd	308.0	3	Y	365	0	0	0	0	0	0	2	2010	WD 	128200
403	101	533221090	160	FV	2117	Pave	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	Twnhs	2Story	6	5	2000	2000	Gable	CompShg	MetalSd	MetalSd	BrkFace	216.0	Gd	TA	PConc	6	756.0	GasA	Ex	Y	SBrkr	769	804	0	1573	0.0	0.0	2	1	3	1	Gd	5	Typ	0	Detchd	440.0	3	Y	0	32	0	0	0	0	0	6	2010	WD 	177500
404	48	528176070	60	RL	13650	Pave	Reg	Lvl	AllPub	Corner	Gtl	NridgHt	Norm	Norm	1Fam	2Story	8	5	2002	2002	Gable	CompShg	VinylSd	VinylSd	BrkFace	232.0	Gd	TA	PConc	6	1671.0	GasA	Ex	Y	SBrkr	1687	563	0	2250	1.0	0.0	2	1	3	1	Gd	7	Typ	1	Attchd	756.0	3	Y	238	130	0	0	0	0	0	6	2010	WD 	320000
405	489	528290180	60	RL	8433	Pave	IR1	Lvl	AllPub	Inside	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	5	2000	2000	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	PConc	6	794.0	GasA	Ex	Y	SBrkr	819	695	0	1514	1.0	0.0	2	1	3	1	TA	7	Typ	1	Attchd	394.0	3	Y	0	72	0	0	0	0	0	6	2009	WD 	190000
406	2369	527451200	160	RM	1680	Pave	Reg	Lvl	AllPub	Inside	Gtl	BrDale	Norm	Norm	Twnhs	2Story	6	5	1971	1971	Gable	CompShg	CemntBd	CmentBd	BrkFace	236.0	TA	TA	CBlock	1	672.0	GasA	TA	Y	SBrkr	672	546	0	1218	0.0	0.0	1	1	3	1	TA	7	Typ	0	none	0.0	0	N	201	0	0	0	0	0	0	4	2006	WD 	91500
407	707	902202150	190	RM	6000	Pave	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	2fmCon	1.5Fin	5	4	1954	1954	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	CBlock	1	811.0	GasA	TA	Y	FuseA	811	576	0	1387	0.0	0.0	2	0	3	2	Gd	7	Typ	0	BuiltIn	256.0	3	Y	0	0	0	0	0	0	0	11	2009	WD 	93000
408	1556	911102170	70	C (all)	8500	Pave	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Feedr	Norm	1Fam	2Story	4	4	1920	1950	Gambrel	CompShg	BrkFace	BrkFace	None	0.0	TA	Fa	BrkTil	1	649.0	GasA	TA	N	SBrkr	649	668	0	1317	0.0	0.0	1	0	3	1	TA	6	Typ	0	Detchd	250.0	3	N	0	54	172	0	0	0	0	7	2008	WD 	40000
409	2034	903454010	70	RM	6882	Pave	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	1Fam	2Story	6	7	1914	2006	Gable	CompShg	Wd Sdng	Wd Sdng	None	0.0	TA	TA	PConc	1	684.0	GasA	TA	Y	SBrkr	773	582	0	1355	0.0	0.0	1	1	3	1	Gd	7	Typ	0	none	0.0	0	Y	136	0	115	0	0	0	0	3	2007	WD 	127000
410	308	911204100	30	C (all)	8712	Grvl	Reg	Lvl	AllPub	Corner	Gtl	IDOTRR	Norm	Norm	1Fam	1Story	4	7	1896	1950	Hip	CompShg	Wd Sdng	Wd Sdng	None	0.0	Fa	Fa	CBlock	1	756.0	GasA	Gd	Y	SBrkr	952	0	0	952	0.0	0.0	1	0	3	1	TA	5	Typ	0	Detchd	330.0	3	N	0	0	265	0	0	0	0	6	2010	WD 	50138
411	2176	908152070	20	RL	7917	Pave	IR1	Lvl	AllPub	Corner	Gtl	Edwards	Norm	Norm	1Fam	1Story	6	7	1976	1976	Hip	CompShg	HdBoard	HdBoard	BrkFace	174.0	TA	Gd	CBlock	4	1143.0	GasA	TA	Y	SBrkr	1113	0	0	1113	1.0	0.0	1	1	3	1	TA	6	Typ	1	Attchd	504.0	3	Y	370	30	0	0	0	0	0	5	2007	WD 	148000
412	1549	910203020	30	RM	6900	Pave	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	1Fam	1Story	5	6	1940	1955	Gable	CompShg	VinylSd	VinylSd	None	0.0	TA	TA	CBlock	5	740.0	GasA	Ex	Y	SBrkr	778	0	0	778	0.0	0.0	1	0	2	1	TA	4	Typ	1	Detchd	924.0	5	Y	0	25	0	0	0	0	0	2	2008	WD 	120500
