	id	lot_area	mas_vnr_area	total_bsmt_sf	1st_flr_sf	2nd_flr_sf	gr_liv_area	bsmt_full_bath	full_bath	half_bath	totrms_abvgrd	fireplaces	garage_area	wood_deck_sf	open_porch_sf	age	years_reno	overall_qual_10	overall_qual_2	overall_qual_3	overall_qual_4	overall_qual_5	overall_qual_6	overall_qual_7	overall_qual_8	overall_qual_9	bldg_type_2fmCon	bldg_type_Duplex	bldg_type_Twnhs	bldg_type_TwnhsE	bsmtfin_type_1_1	bsmtfin_type_1_2	bsmtfin_type_1_3	bsmtfin_type_1_4	bsmtfin_type_1_5	bsmtfin_type_1_6	paved_drive_P	paved_drive_Y	kitchen_qual_Fa	kitchen_qual_Gd	kitchen_qual_TA	exter_qual_Fa	exter_qual_Gd	exter_qual_TA	garage_qual_1	garage_qual_2	garage_qual_3	garage_qual_4	garage_qual_5	gr_liv_area*total_basement_sf	age*years_reno	gr_liv_area**2
572	895	6410	0.0	876	876	0	876	0	1	0	5	0	320	0	0	50	50	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	767376	767376	767376
573	257	11105	0.0	870	965	0	965	1	1	0	4	0	580	71	0	14	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	839550	839550	931225
574	1241	13200	187.0	1395	1570	0	1570	1	1	0	5	1	441	490	0	50	50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2190150	2190150	2464900
575	1545	7000	0.0	894	919	0	919	1	1	0	5	0	195	0	0	82	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	821586	821586	844561
576	1189	11040	144.0	1258	1258	0	1258	0	2	0	5	0	528	55	0	37	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1582564	1582564	1582564
577	270	4426	169.0	848	848	0	848	1	1	0	3	0	420	160	0	6	6	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	719104	719104	719104
578	2066	16779	356.0	671	1567	1087	2654	0	3	0	11	1	638	128	570	87	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1780834	1780834	7043716
579	693	10440	0.0	440	682	548	1230	0	1	1	5	0	440	74	0	99	28	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	541200	541200	1512900
580	1259	10836	0.0	892	1254	182	1436	0	1	0	7	1	1488	0	0	86	58	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1280912	1280912	2062096
581	2916	13384	194.0	1104	1360	0	1360	1	1	0	8	1	336	160	0	37	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1501440	1501440	1849600
582	2321	13751	248.0	1700	1700	512	2212	1	2	1	9	1	773	237	38	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3760400	3760400	4892944
583	1977	4480	0.0	1022	1022	0	1022	1	1	0	4	1	184	0	122	85	57	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1044484	1044484	1044484
584	1895	11382	212.0	1130	1374	0	1374	0	1	0	7	1	286	0	28	43	43	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1552620	1552620	1887876
585	1240	9120	0.0	1261	1261	0	1261	1	1	0	6	1	433	0	0	50	50	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1590121	1590121	1590121
586	85	11782	0.0	1109	1155	0	1155	1	1	0	6	0	576	192	0	49	15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1280895	1280895	1334025
587	1823	6970	0.0	1040	1120	0	1120	1	1	1	5	0	544	168	0	46	46	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1164800	1164800	1254400
588	825	11422	352.0	1838	1838	0	1838	1	2	0	7	2	524	154	222	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	3378244	3378244	3378244
589	110	8000	0.0	1492	1492	0	1492	1	2	0	6	1	596	277	137	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2226064	2226064	2226064
590	697	15660	0.0	240	810	496	1306	0	1	1	6	0	472	0	0	99	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	313440	313440	1705636
591	2297	6723	0.0	796	796	0	796	0	1	0	5	0	0	129	0	36	36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	633616	633616	633616
592	1231	7875	136.0	1144	1144	0	1144	1	1	0	6	0	456	0	0	47	47	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1308736	1308736	1308736
593	1355	9144	0.0	883	988	517	1505	1	1	0	8	0	240	0	0	68	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1328915	1328915	2265025
594	968	14601	584.0	1838	1838	0	1838	1	2	0	8	1	765	270	68	3	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	3378244	3378244	3378244
595	584	12732	0.0	752	1285	782	2067	0	2	1	7	2	784	297	40	35	35	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1554384	1554384	4272489
596	1315	6000	0.0	572	884	656	1540	0	1	1	7	0	0	240	77	103	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	880880	880880	2371600
597	1606	6600	0.0	816	816	0	816	1	1	0	4	0	816	0	0	26	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	665856	665856	665856
598	206	8472	0.0	816	816	0	816	1	1	0	5	0	516	106	0	47	47	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	665856	665856	665856
599	1685	12469	378.0	1790	1816	0	1816	1	2	0	7	1	730	186	36	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	3250640	3250640	3297856
600	2016	6240	0.0	966	1014	412	1426	0	1	0	6	1	230	174	0	77	15	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1377516	1377516	2033476
601	869	11250	0.0	944	944	926	1870	0	2	1	6	0	608	256	43	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1765280	1765280	3496900
602	2135	11800	0.0	864	894	0	894	0	1	0	5	0	440	0	0	33	33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	772416	772416	799236
603	2346	18800	120.0	796	790	784	1574	1	2	1	6	1	566	306	111	30	30	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1252904	1252904	2477476
604	2430	4045	45.0	1356	1500	0	1500	1	2	0	6	1	648	161	20	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2034000	2034000	2250000
605	2198	10594	0.0	768	789	0	789	0	1	0	5	0	200	0	0	81	57	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	605952	605952	622521
606	2652	6000	0.0	960	960	0	960	1	1	0	5	0	576	0	0	51	51	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	921600	921600	921600
607	27	8400	0.0	882	882	0	882	1	1	0	4	0	525	240	0	40	40	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	777924	777924	777924
608	241	10420	0.0	1212	1212	0	1212	0	2	0	6	0	460	100	22	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1468944	1468944	1468944
609	906	6300	88.0	832	832	436	1268	0	1	1	7	2	250	0	0	71	59	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1054976	1054976	1607824
610	1506	12180	0.0	585	585	468	1053	0	1	1	5	0	0	42	0	70	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	616005	616005	1108809
611	2098	9965	340.0	1466	1466	1362	2828	1	3	0	11	1	1052	125	144	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	4145848	4145848	7997584
612	1435	8696	150.0	1418	1418	0	1418	1	2	0	5	1	558	208	110	11	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	2010724	2010724	2010724
613	2213	13108	0.0	0	1226	0	1226	0	1	1	7	1	400	174	24	56	56	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1503076
614	1274	8064	0.0	768	819	501	1320	0	2	0	5	0	576	108	0	60	58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1013760	1013760	1742400
615	743	6120	0.0	264	800	0	800	0	1	0	4	1	0	0	0	73	59	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	211200	211200	640000
616	1737	8899	0.0	1340	1340	0	1340	0	2	0	6	0	396	100	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1795600	1795600	1795600
617	2797	10566	261.0	1090	1090	1124	2214	1	2	1	8	1	646	197	80	7	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2413260	2413260	4901796
618	2185	6882	128.0	0	1152	0	1152	0	2	0	6	0	0	0	0	52	52	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1327104
619	58	7750	0.0	384	774	656	1430	0	2	1	7	1	400	180	0	10	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	549120	549120	2044900
620	830	7314	82.0	1232	1232	0	1232	1	2	0	6	0	632	132	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1517824	1517824	1517824
621	808	7018	0.0	0	1535	0	1535	0	2	0	8	0	410	0	0	30	30	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	2356225
622	680	7200	0.0	1208	1136	768	1904	1	1	1	7	0	240	0	0	59	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2300032	2300032	3625216
623	1153	8450	0.0	890	890	0	890	1	1	0	5	0	308	0	0	40	40	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	792100	792100	792100
624	1291	6000	0.0	728	728	728	1456	0	1	1	7	0	308	0	0	93	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1059968	1059968	2119936
625	1818	8400	320.0	0	2020	0	2020	0	2	0	10	2	630	0	0	30	30	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	4080400
626	2161	8145	0.0	738	738	738	1476	0	2	1	7	0	552	0	35	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1089288	1089288	2178576
627	1883	8892	66.0	1065	1065	0	1065	0	1	1	6	0	461	74	0	47	47	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1134225	1134225	1134225
628	350	7296	0.0	2208	2522	0	2522	1	2	0	8	1	564	182	57	5	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	5568576	5568576	6360484
629	2473	13072	0.0	1131	1131	0	1131	0	1	1	6	0	0	0	39	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1279161	1279161	1279161
630	295	15600	430.0	1032	1102	1075	2177	0	2	1	11	0	484	0	0	60	19	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2246664	2246664	4739329
631	293	9638	0.0	804	1699	748	2447	0	2	0	10	1	336	272	0	91	20	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1967388	1967388	5987809
632	859	15523	0.0	864	864	0	864	1	1	0	5	1	338	0	0	37	37	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	746496	746496	746496
633	288	8212	0.0	864	864	0	864	1	1	0	5	0	200	0	0	96	60	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	746496	746496	746496
634	1578	9735	0.0	384	754	640	1394	0	2	1	7	0	400	100	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	535296	535296	1943236
635	102	2980	1159.0	756	756	756	1512	1	2	1	5	0	440	0	32	10	10	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1143072	1143072	2286144
636	2831	2522	50.0	970	970	739	1709	0	2	0	7	0	380	0	40	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1657730	1657730	2920681
637	1030	10400	120.0	1444	1444	0	1444	0	2	0	5	1	473	0	24	32	32	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	2085136	2085136	2085136
638	2551	10800	88.0	1248	1248	0	1248	1	1	0	6	0	286	0	0	46	46	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1557504	1557504	1557504
639	1286	10440	0.0	650	958	581	1539	0	2	0	8	1	686	70	78	104	6	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	1000350	1000350	2368521
640	958	12898	70.0	1620	1620	0	1620	1	2	0	6	1	912	228	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	2624400	2624400	2624400
641	776	8740	0.0	840	860	0	860	1	1	0	4	0	528	0	0	27	27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	722400	722400	739600
642	72	10440	0.0	1468	1468	0	1468	1	2	0	6	1	528	0	102	5	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2155024	2155024	2155024
643	2263	10991	80.0	1571	1571	0	1571	0	2	0	7	1	722	100	36	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2468041	2468041	2468041
644	1866	8723	0.0	973	1082	0	1082	1	1	0	6	0	480	160	0	38	38	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1052786	1052786	1170724
645	2876	7030	0.0	641	641	0	641	0	1	0	4	0	272	184	0	81	56	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	410881	410881	410881
646	2146	9375	149.0	1284	1284	885	2169	0	2	1	7	1	647	192	87	5	5	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2784996	2784996	4704561
647	103	2572	0.0	696	696	720	1416	1	2	1	6	0	484	0	44	11	11	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	985536	985536	2005056
648	1500	3675	80.0	547	1072	0	1072	1	1	0	5	0	525	0	28	3	3	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	586384	586384	1149184
649	492	24682	0.0	841	892	783	1675	0	2	1	7	1	502	0	103	10	10	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1408675	1408675	2805625
650	167	7635	0.0	1175	1175	0	1175	0	1	1	6	0	484	0	0	50	50	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1380625	1380625	1380625
651	2597	5400	0.0	833	833	0	833	0	1	0	4	0	326	0	0	52	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	693889	693889	693889
652	2685	6380	0.0	993	1048	0	1048	0	1	0	5	1	280	0	0	84	56	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1040664	1040664	1098304
653	1035	9750	0.0	1054	1054	0	1054	1	1	1	6	0	460	180	0	39	39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1110916	1110916	1110916
654	1220	6627	0.0	0	720	0	720	0	1	0	4	0	287	0	0	59	58	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	518400
655	2602	7200	0.0	663	774	821	1595	0	2	0	7	1	528	49	0	91	56	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1057485	1057485	2544025
656	2159	8200	0.0	847	847	1081	1928	0	2	1	8	1	434	100	48	4	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1633016	1633016	3717184
657	695	10307	0.0	972	972	972	1944	1	2	0	12	0	324	0	28	99	59	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1889568	1889568	3779136
658	1109	10944	448.0	1223	1223	904	2127	1	2	1	5	2	525	171	132	14	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2601321	2601321	4524129
659	640	19296	399.0	1362	1382	0	1382	1	1	0	6	1	884	0	0	47	47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1882284	1882284	1909924
660	1652	10395	233.0	1032	1032	0	1032	0	2	0	6	1	564	0	0	29	29	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1065024	1065024	1065024
661	2090	23920	0.0	1105	1105	717	1822	0	2	0	7	1	515	0	195	23	23	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	2013310	2013310	3319684
662	1188	11050	0.0	1740	1740	0	1740	0	1	1	8	1	512	25	0	40	40	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	3027600	3027600	3027600
663	2345	16659	34.0	795	1468	795	2263	1	2	1	9	1	539	0	250	29	12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1799085	1799085	5121169
664	1059	13418	270.0	1850	1850	898	2748	1	2	1	9	1	850	212	182	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	5083800	5083800	7551504
665	2751	11003	0.0	1308	1308	568	1876	0	2	1	7	0	848	0	40	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	2453808	2453808	3519376
666	128	9724	265.0	1140	1929	532	2461	0	2	0	7	2	400	0	0	58	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	2805540	2805540	6056521
667	1523	7804	0.0	960	960	960	1920	2	2	2	10	2	480	248	0	78	58	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1843200	1843200	3686400
668	2925	20000	0.0	1224	1224	0	1224	1	1	0	7	1	576	474	0	46	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1498176	1498176	1498176
669	2145	10386	246.0	2000	2000	0	2000	1	2	0	8	0	888	168	0	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	4000000	4000000	4000000
670	1121	8640	0.0	1363	1372	0	1372	0	2	0	6	0	588	192	113	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1870036	1870036	1882384
671	566	2880	0.0	1376	1376	1629	3005	0	2	1	9	1	704	0	177	5	4	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	4134880	4134880	9030025
672	565	11949	196.0	975	975	780	1755	0	2	1	7	1	524	502	60	18	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1711125	1711125	3080025
673	1331	7010	0.0	1024	1144	594	1738	0	2	0	6	1	240	0	30	73	58	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1779712	1779712	3020644
674	2928	10441	0.0	912	970	0	970	0	1	0	6	0	0	80	32	14	14	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	884640	884640	940900
675	156	10200	104.0	1086	1086	0	1086	1	1	0	6	0	490	0	0	56	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1179396	1179396	1179396
676	797	11409	0.0	768	1148	568	1716	0	1	1	8	1	281	0	0	60	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1317888	1317888	2944656
677	327	1974	0.0	546	546	546	1092	0	1	1	6	0	286	120	96	37	37	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	596232	596232	1192464
678	2859	21780	0.0	817	940	610	1550	0	1	1	7	1	318	0	0	86	56	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1266350	1266350	2402500
679	1453	7200	0.0	780	780	0	780	0	1	0	4	0	352	196	0	36	36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	608400	608400	608400
680	1762	12191	515.0	1779	1779	772	2551	1	2	1	8	2	925	76	61	10	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	4538229	4538229	6507601
681	1868	11358	0.0	1124	1610	0	1610	0	2	0	8	1	515	202	0	35	20	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1809640	1809640	2592100
682	1760	9649	0.0	941	961	683	1644	0	2	1	7	1	460	460	42	8	7	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1547004	1547004	2702736
683	1113	11957	53.0	1574	1574	0	1574	0	2	0	7	1	824	144	104	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	2477476	2477476	2477476
684	1812	11613	0.0	864	920	900	1820	0	2	1	7	0	492	144	85	14	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1572480	1572480	3312400
685	117	9600	0.0	715	930	715	1645	0	1	2	7	0	441	0	78	39	39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1176175	1176175	2706025
686	1142	8125	258.0	1408	1679	0	1679	1	2	0	7	1	575	224	42	14	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	2364032	2364032	2819041
